"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2010","2010","HUF","Forint","0","Units","2021","2021",3819769.74441913,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2011","2011","HUF","Forint","0","Units","2021","2021",3869107.49034224,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2012","2012","HUF","Forint","0","Units","2021","2021",3740278.44996683,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2013","2013","HUF","Forint","0","Units","2021","2021",3701541.39556253,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2014","2014","HUF","Forint","0","Units","2021","2021",3652893.78875498,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2015","2015","HUF","Forint","0","Units","2021","2021",3681205.92147382,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2016","2016","HUF","Forint","0","Units","2021","2021",3714605.08334323,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2017","2017","HUF","Forint","0","Units","2021","2021",3983289.56509099,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2018","2018","HUF","Forint","0","Units","2021","2021",4178372.5686111,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2019","2019","HUF","Forint","0","Units","2021","2021",4316750.31339457,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2020","2020","HUF","Forint","0","Units","2021","2021",4390038.41119165,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2021","2021","HUF","Forint","0","Units","2021","2021",4562584.35739402,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2021","2021",37614.2146253961,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2021","2021",39052.4228798927,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2021","2021",39449.4115475473,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2021","2021",40637.7026565302,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2021","2021",42012.506955511,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2021","2021",43574.4993158034,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2021","2021",43944.6067252627,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2021","2021",45212.6296215745,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2021","2021",46989.9167497883,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2021","2021",50811.0910672775,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",50971.5874982594,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",50372.1751982015,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",50011.6365455552,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",48862.4283629607,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",48574.1209810337,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",48518.2679367849,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",49176.2547450384,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",49802.3684738055,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",50165.1142999793,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",51071.1417648067,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",51378.3243304914,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2021","2021",51675.6385689508,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2021","2021",29554.3873114935,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2021","2021",29763.7858874554,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2021","2021",29553.0074134394,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2021","2021",29471.4472223551,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2021","2021",30041.9639582167,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2021","2021",30441.5731665184,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2021","2021",30630.5919366452,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2021","2021",30620.2604338518,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2021","2021",30581.2082313466,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2021","2021",30814.9513074738,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",31079.7972388271,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",30578.8356828454,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",29612.453011311,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",29706.5003771041,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",29820.1092956071,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",30082.7473937674,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",30322.2807386749,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",30122.3516575722,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",30166.1979596684,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",30319.4794330813,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",28558.6180490395,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2021","2021",29694.4643531441,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2000","2000","JPY","Yen","0","Units","2021","2021",4344507.24729979,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2001","2001","JPY","Yen","0","Units","2021","2021",4300271.79176736,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2002","2002","JPY","Yen","0","Units","2021","2021",4213428.08389652,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2003","2003","JPY","Yen","0","Units","2021","2021",4217044.63600895,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2004","2004","JPY","Yen","0","Units","2021","2021",4287477.54263731,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2005","2005","JPY","Yen","0","Units","2021","2021",4397768.00134537,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2006","2006","JPY","Yen","0","Units","2021","2021",4395148.64210075,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2007","2007","JPY","Yen","0","Units","2021","2021",4383379.12681497,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2008","2008","JPY","Yen","0","Units","2021","2021",4348136.37747389,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2009","2009","JPY","Yen","0","Units","2021","2021",4285891.18054098,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2010","2010","JPY","Yen","0","Units","2021","2021",4299468.75784776,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2011","2011","JPY","Yen","0","Units","2021","2021",4368436.85740809,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2012","2012","JPY","Yen","0","Units","2021","2021",4295734.23824443,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2013","2013","JPY","Yen","0","Units","2021","2021",4299116.43600556,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2014","2014","JPY","Yen","0","Units","2021","2021",4221696.20556842,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2015","2015","JPY","Yen","0","Units","2021","2021",4201159.195637,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2016","2016","JPY","Yen","0","Units","2021","2021",4258629.58521289,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2017","2017","JPY","Yen","0","Units","2021","2021",4269247.49148834,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2018","2018","JPY","Yen","0","Units","2021","2021",4317668.11718456,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2019","2019","JPY","Yen","0","Units","2021","2021",4372880.78285125,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2020","2020","JPY","Yen","0","Units","2021","2021",4347478.70093154,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2021","2021","JPY","Yen","0","Units","2021","2021",4443874.3468233,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2000","2000","KRW","Won","0","Units","2021","2021",29369432.0654267,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2001","2001","KRW","Won","0","Units","2021","2021",30387358.9444534,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2002","2002","KRW","Won","0","Units","2021","2021",31432328.7923142,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2003","2003","KRW","Won","0","Units","2021","2021",32593808.2170785,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2004","2004","KRW","Won","0","Units","2021","2021",33329224.7664405,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2005","2005","KRW","Won","0","Units","2021","2021",34357329.2477307,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2006","2006","KRW","Won","0","Units","2021","2021",34799918.8221925,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2007","2007","KRW","Won","0","Units","2021","2021",35552659.33374,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2008","2008","KRW","Won","0","Units","2021","2021",35446648.1465096,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2009","2009","KRW","Won","0","Units","2021","2021",35630370.7076959,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2010","2010","KRW","Won","0","Units","2021","2021",36189988.8906761,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2011","2011","KRW","Won","0","Units","2021","2021",36664649.6646375,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2012","2012","KRW","Won","0","Units","2021","2021",36125888.3412466,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2013","2013","KRW","Won","0","Units","2021","2021",37037506.8670892,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2014","2014","KRW","Won","0","Units","2021","2021",37115003.8004529,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2015","2015","KRW","Won","0","Units","2021","2021",38146424.9156719,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2016","2016","KRW","Won","0","Units","2021","2021",39264611.531342,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2017","2017","KRW","Won","0","Units","2021","2021",40187828.9775997,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2018","2018","KRW","Won","0","Units","2021","2021",41572631.3329231,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2019","2019","KRW","Won","0","Units","2021","2021",43000303.5803906,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2020","2020","KRW","Won","0","Units","2021","2021",43141763.1128941,,
"KOR","Korea","CNPNCU","2021 constant prices and NCU","2021","2021","KRW","Won","0","Units","2021","2021",42549984.028523,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2021","2021",59045.7119650921,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2021","2021",59418.1017895872,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2021","2021",60635.9730149081,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2021","2021",60202.5185743831,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2021","2021",60884.5214541958,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2021","2021",61178.6510689127,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2021","2021",62025.2782629468,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2021","2021",63703.9250975028,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2021","2021",63372.8831627921,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2021","2021",65346.300495044,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",65384.7266008328,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",65754.4277826505,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",65070.2596106935,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",65852.0575345142,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",66977.316978552,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",67321.1876100929,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",67116.3896977593,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",67973.8421286228,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",68031.9180643176,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",68145.8721356466,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",68119.1415471606,,
"LUX","Luxembourg","CNPNCU","2021 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2021","2021",70446.9786830302,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2021","2021",46179.0549771428,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2021","2021",46864.2697043431,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2021","2021",47009.6310846804,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2021","2021",47341.3656516724,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2021","2021",48086.048450178,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2021","2021",48085.8077312465,,
"NLD","Netherlands","CNPNCU","2021 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2021","2021",47981.1678092252,,
